source_name,target_name,weight,month
Sarlahi,Dolakha,18.34298277666336,1
Sarlahi,Kaski,3.8085634958275136,1
Sarlahi,Kathmandu,569.2485109160797,1
Sarlahi,Kavrepalanchok,6.605222455455384,1
Sarlahi,Mahottari,213.274751365839,1
Sarlahi,Makwanpur,29.16883907936896,1
Sarlahi,Morang,10.761437885410825,1
Sarlahi,Nuwakot,14.732200605380616,1
Sarlahi,Ramechhap,14.735249807909431,1
Sarlahi,Sarlahi,744.3641323390466,1
Sarlahi,Sindhuli,57.82165493512738,1
Sarlahi,Sunsari,41.5906450985503,1
Sarlahi,Taplejung,5.985966684057009,1
Siraha,Dhankuta,9.208145484452512,1
Siraha,Dolakha,3.5774705836604026,1
Siraha,Kathmandu,42.42789237390589,1
Siraha,Mahottari,16.500381625350634,1
Siraha,Morang,9.40502160604836,1
Siraha,Ramechhap,4.400966846681137,1
Siraha,Sindhuli,5.162939796181014,1
Siraha,Siraha,317.1977662045866,1
Siraha,Sunsari,50.05374871064524,1
Siraha,Taplejung,3.9647055241425018,1
Banke,Banke,238.2855935352652,2
Bara,Banke,165.7030535034434,2
Bara,Bara,778.0545208475585,2
Bara,Chitwan,10.575529269609367,2
Bara,Darchula,4.1172577741265854,2
Bara,Doti,3.045384789988782,2
Bara,Jumla,4.455799154072279,2
Bara,Kailali,54.66539089593904,2
Bara,Kapilvastu,13.199678087539056,2
Bara,Kaski,5.791191975830765,2
Bara,Kathmandu,34.69363215731826,2
Bara,Salyan,7.009545135243658,2
Bara,Sunsari,4.303946462783624,2
Bara,Surkhet,28.89486213263112,2
Bardiya,Banke,11.762011294705788,2
Bardiya,Bardiya,404.3089185328548,2
Bardiya,Chitwan,13.776570436794016,2
Bardiya,Dadeldhura,55.98612302197197,2
Bardiya,Darchula,39.119944786293495,2
Bardiya,Doti,46.50180634397593,2
Bardiya,Jumla,9.484591918667077,2
Bardiya,Kailali,295.812328004789,2
Bardiya,Kapilvastu,9.971596360896124,2
Bardiya,Kaski,7.236280254881344,2
Bardiya,Kathmandu,52.37857516666176,2
Bardiya,Makwanpur,3.4061761258167578,2
Bardiya,Nuwakot,3.124206917490538,2
Bardiya,Salyan,3.184317626834218,2
Bardiya,Sunsari,7.549071111948991,2
Bardiya,Surkhet,26.424203370756796,2
Dang,Banke,23.08951513378274,2
Dang,Bhaktapur,3.852490853769509,2
Dang,Chitwan,90.26013823743487,2
Dang,Dadeldhura,3.078932471610163,2
Dang,Dang,563.8284483402737,2
Dang,Darchula,7.167728997095313,2
Dang,Dhading,14.685074903637338,2
Dang,Dhankuta,5.69171240723332,2
Dang,Dolakha,4.984018534493649,2
Dang,Doti,3.951358931305612,2
Dang,Gulmi,51.09044916368497,2
Dang,Jumla,12.059263479287132,2
Dang,Kailali,31.365711362792016,2
Dang,Kapilvastu,435.931839606402,2
Dang,Kaski,55.61728220913069,2
Dang,Kathmandu,234.98808211616887,2
Dang,Mahottari,6.707438952196635,2
Dang,Makwanpur,16.496105776576158,2
Dang,Morang,7.680974396035084,2
Dang,Nawalparasi,6.635275976681463,2
Dang,Nuwakot,14.440526096931697,2
Dang,Palpa,28.60927592169256,2
Dang,Parbat,15.836696251089114,2
Dang,Salyan,66.99951428737594,2
Dang,Sunsari,22.95604449740031,2
Dang,Surkhet,20.02402159354377,2
Dang,Syangja,24.74690595422468,2
Dang,Taplejung,4.789048463688206,2
Dhanusa,Chitwan,8.70787975210512,2
Dhanusa,Dhankuta,9.842116928220396,2
Dhanusa,Dhanusa,434.1909669014424,2
Dhanusa,Dolakha,6.987921861096195,2
Dhanusa,Kathmandu,128.07029637527526,2
Dhanusa,Mahottari,85.23226129271987,2
Dhanusa,Makwanpur,6.707016050718835,2
Dhanusa,Morang,12.225697185723789,2
Dhanusa,Nuwakot,4.224002444348519,2
Dhanusa,Ramechhap,7.275343653137112,2
Dhanusa,Sindhuli,15.861169301182258,2
Dhanusa,Sunsari,52.440267908240784,2
Dhanusa,Taplejung,5.1742806302315945,2
Jhapa,Chitwan,4.002685296956224,2
Jhapa,Dhankuta,61.45388525270614,2
Jhapa,Jhapa,729.6603097103884,2
Jhapa,Kathmandu,43.29329269322635,2
Jhapa,Mahottari,4.351019748343155,2
Jhapa,Morang,340.1981323300912,2
Jhapa,Sunsari,274.1349483700073,2
Jhapa,Taplejung,41.67967244967039,2
Kailali,Kailali,142.85709832573542,2
Kathmandu,Kathmandu,588.977814418531,2
Mahottari,Mahottari,549.9992811218065,2
Morang,Morang,642.8562502844662,2
Nawalparasi,Nawalparasi,617.2860660747815,2
Rautahat,Kathmandu,46.37274232057327,2
Rautahat,Mahottari,3.831578500489228,2
Rautahat,Rautahat,311.3327274009084,2
Rupandehi,Banke,3.428327144856779,2
Rupandehi,Bhaktapur,5.074494891342947,2
Rupandehi,Chitwan,169.2153596386743,2
Rupandehi,Dhading,21.659446457412248,2
Rupandehi,Dhankuta,6.110097592523644,2
Rupandehi,Dolakha,5.8555776785195945,2
Rupandehi,Gulmi,27.184995435943023,2
Rupandehi,Jumla,3.238347785964675,2
Rupandehi,Kailali,7.478001011671776,2
Rupandehi,Kapilvastu,301.5068871880252,2
Rupandehi,Kaski,60.88075060691661,2
Rupandehi,Kathmandu,318.8457254584036,2
Rupandehi,Mahottari,8.81950915988824,2
Rupandehi,Makwanpur,24.22068418796849,2
Rupandehi,Morang,8.258996014119957,2
Rupandehi,Nawalparasi,44.31635734576495,2
Rupandehi,Nuwakot,18.66812734295204,2
Rupandehi,Palpa,64.2275082015468,2
Rupandehi,Parbat,13.920079502255003,2
Rupandehi,Rupandehi,370.1340816078818,2
Rupandehi,Salyan,4.345017513613396,2
Rupandehi,Sindhuli,3.545749788884184,2
Rupandehi,Sunsari,25.40241380886848,2
Rupandehi,Surkhet,3.787363045989229,2
Rupandehi,Syangja,37.76920382685395,2
Rupandehi,Taplejung,4.888210839281942,2
Saptari,Chitwan,3.3902291227429244,2
Saptari,Dhankuta,33.292177557850266,2
Saptari,Dolakha,3.4424473735498764,2
Saptari,Kathmandu,44.642382219125096,2
Saptari,Mahottari,8.962258728060359,2
Saptari,Morang,43.09602138629504,2
Saptari,Ramechhap,3.0604234412315554,2
Saptari,Saptari,725.7841363496125,2
Saptari,Sindhuli,3.147341023552601,2
Saptari,Sunsari,362.24167646795576,2
Saptari,Taplejung,10.147254402606013,2
Sarlahi,Bhaktapur,11.28135144522794,2
Sarlahi,Chitwan,26.36697972268828,2
Sarlahi,Dhading,9.814726534990276,2
Sarlahi,Dhankuta,9.482004465809844,2
Sarlahi,Dolakha,18.34298280061838,2
Sarlahi,Kaski,3.808564097243627,2
Sarlahi,Kathmandu,569.2485389286207,2
Sarlahi,Kavrepalanchok,6.605222648902201,2
Sarlahi,Mahottari,213.27474276582916,2
Sarlahi,Makwanpur,29.16884114844107,2
Sarlahi,Morang,10.761435426572278,2
Sarlahi,Nuwakot,14.73220184841956,2
Sarlahi,Ramechhap,14.735249450813969,2
Sarlahi,Sarlahi,744.3641323390449,2
Sarlahi,Sindhuli,57.82165420664845,2
Sarlahi,Sunsari,41.59063889349665,2
Sarlahi,Taplejung,5.985965952260687,2
Siraha,Dhankuta,9.208145320852532,2
Siraha,Dolakha,3.577471008772241,2
Siraha,Kathmandu,42.42789944807914,2
Siraha,Mahottari,16.500382899191784,2
Siraha,Morang,9.405020562450655,2
Siraha,Ramechhap,4.400967257248359,2
Siraha,Sindhuli,5.162940337905615,2
Siraha,Siraha,317.1977662045974,2
Siraha,Sunsari,50.053747125484094,2
Siraha,Taplejung,3.964705505398684,2
Banke,Banke,238.2855953601816,3
Bara,Banke,165.70305419619726,3
Bara,Bara,778.0545208475658,3
Bara,Chitwan,10.57553036734422,3
Bara,Darchula,4.117257885550111,3
Bara,Doti,3.0453848488035926,3
Bara,Jumla,4.455799403329968,3
Bara,Kailali,54.66539179072952,3
Bara,Kapilvastu,13.19967966817311,3
Bara,Kaski,5.791192611584903,3
Bara,Kathmandu,34.69363239334955,3
Bara,Salyan,7.009545689330237,3
Bara,Sunsari,4.303945685055568,3
Bara,Surkhet,28.894863091913223,3
Bardiya,Banke,11.762011207886715,3
Bardiya,Bardiya,404.3089185328551,3
Bardiya,Chitwan,13.776571707510591,3
Bardiya,Dadeldhura,55.986123326909606,3
Bardiya,Darchula,39.119945392674175,3
Bardiya,Doti,46.50180670440033,3
Bardiya,Jumla,9.484592339574831,3
Bardiya,Kailali,295.8123294266092,3
Bardiya,Kapilvastu,9.971597439682414,3
Bardiya,Kaski,7.236280965610618,3
Bardiya,Kathmandu,52.37857491740765,3
Bardiya,Makwanpur,3.406176179787745,3
Bardiya,Nuwakot,3.1242070067063183,3
Bardiya,Salyan,3.184317841729262,3
Bardiya,Sunsari,7.5490696605408,3
Bardiya,Surkhet,26.424203942498547,3
Dang,Banke,23.0895132761858,3
Dang,Bhaktapur,3.852490527158945,3
Dang,Chitwan,90.2601399674372,3
Dang,Dadeldhura,3.078932263400455,3
Dang,Dang,563.828448340274,3
Dang,Darchula,7.167728584448383,3
Dang,Dhading,14.68507462968768,3
Dang,Dhankuta,5.691710971811026,3
Dang,Dolakha,4.984017920726119,3
Dang,Doti,3.951358673203256,3
Dang,Gulmi,51.09045041558192,3
Dang,Jumla,12.05926313327546,3
Dang,Kailali,31.36570922163797,3
Dang,Kapilvastu,435.93185491425805,3
Dang,Kaski,55.61728360772873,3
Dang,Kathmandu,234.98806382719684,3
Dang,Mahottari,6.707437861309424,3
Dang,Makwanpur,16.49610483257626,3
Dang,Morang,7.680971782947901,3
Dang,Nawalparasi,6.635295357790115,3
Dang,Nuwakot,14.440525454120886,3
Dang,Palpa,28.609277527850345,3
Dang,Parbat,15.836696650524273,3
Dang,Salyan,66.9995139131681,3
Dang,Sunsari,22.95603840638595,3
Dang,Surkhet,20.02402056363604,3
Dang,Syangja,24.746907000629854,3
Dang,Taplejung,4.789047314927463,3
Dhanusa,Chitwan,8.707881419804082,3
Dhanusa,Dhankuta,9.842116142366985,3
Dhanusa,Dhanusa,434.1909669014444,3
Dhanusa,Dolakha,6.987922204916512,3
Dhanusa,Kathmandu,128.07030848046062,3
Dhanusa,Mahottari,85.23226212039212,3
Dhanusa,Makwanpur,6.7070168228546265,3
Dhanusa,Morang,12.22569513359898,3
Dhanusa,Nuwakot,4.22400298432326,3
Dhanusa,Ramechhap,7.2753438353290845,3
Dhanusa,Sindhuli,15.861169872375992,3
Dhanusa,Sunsari,52.44026303210271,3
Dhanusa,Taplejung,5.174280280847316,3
Jhapa,Chitwan,4.002686688140355,3
Jhapa,Dhankuta,61.45388993552989,3
Jhapa,Jhapa,729.66030971039,3
Jhapa,Kathmandu,43.29330354107368,3
Jhapa,Mahottari,4.351020469556822,3
Jhapa,Morang,340.1981283134317,3
Jhapa,Sunsari,274.1349656574976,3
Jhapa,Taplejung,41.67967613929388,3
Kailali,Kailali,142.85709926077328,3
Kathmandu,Kathmandu,588.9778186306602,3
Mahottari,Mahottari,549.9992889156422,3
Morang,Morang,642.8562687913537,3
Nawalparasi,Nawalparasi,617.285916350845,3
Rautahat,Kathmandu,46.37274613430674,3
Rautahat,Mahottari,3.831578490648893,3
Rautahat,Rautahat,311.3327274009873,3
Rupandehi,Banke,3.4283265354568546,3
Rupandehi,Bhaktapur,5.074493967371795,3
Rupandehi,Chitwan,169.21534641694709,3
Rupandehi,Dhading,21.659443945840916,3
Rupandehi,Dhankuta,6.110095457059934,3
Rupandehi,Dolakha,5.8555763876606735,3
Rupandehi,Gulmi,27.184993456907723,3
Rupandehi,Jumla,3.2383473779492085,3
Rupandehi,Kailali,7.47799977356528,3
Rupandehi,Kapilvastu,301.506868438186,3
Rupandehi,Kaski,60.88074621403397,3
Rupandehi,Kathmandu,318.84566961840915,3
Rupandehi,Mahottari,8.819506867338466,3
Rupandehi,Makwanpur,24.220680445195462,3
Rupandehi,Morang,8.2589924007689,3
Rupandehi,Nawalparasi,44.31648247819013,3
Rupandehi,Nuwakot,18.668124695499696,3
Rupandehi,Palpa,64.2275055578655,3
Rupandehi,Parbat,13.920078498892543,3
Rupandehi,Rupandehi,370.13408160787975,3
Rupandehi,Salyan,4.345017066565057,3
Rupandehi,Sindhuli,3.5457489604571357,3
Rupandehi,Sunsari,25.402404597035797,3
Rupandehi,Surkhet,3.787362482672172,3
Rupandehi,Syangja,37.76920174886525,3
Rupandehi,Taplejung,4.888209191100596,3
Saptari,Chitwan,3.390230206163154,3
Saptari,Dhankuta,33.292179162842984,3
Saptari,Dolakha,3.442447983749071,3
Saptari,Kathmandu,44.642392155410086,3
Saptari,Mahottari,8.96225996275557,3
Saptari,Morang,43.096019671153954,3
Saptari,Ramechhap,3.06042390977528,3
Saptari,Saptari,725.7841363496296,3
Saptari,Sindhuli,3.147341539928582,3
Saptari,Sunsari,362.2416891720114,3
Saptari,Taplejung,10.147255016839848,3
Sarlahi,Bhaktapur,11.281351892825477,3
Sarlahi,Chitwan,26.36698350956144,3
Sarlahi,Dhading,9.81472757338813,3
Sarlahi,Dhankuta,9.482003254576371,3
Sarlahi,Dolakha,18.342982824607635,3
Sarlahi,Kaski,3.808564667011596,3
Sarlahi,Kathmandu,569.2485654701653,3
Sarlahi,Kavrepalanchok,6.605222832342347,3
Sarlahi,Mahottari,213.2747346222576,3
Sarlahi,Makwanpur,29.168843109442548,3
Sarlahi,Morang,10.761433104817833,3
Sarlahi,Nuwakot,14.732203026120388,3
Sarlahi,Ramechhap,14.735249114085835,3
Sarlahi,Sarlahi,744.3641323390436,3
Sarlahi,Sindhuli,57.82165351960092,3
Sarlahi,Sunsari,41.5906330342543,3
Sarlahi,Taplejung,5.9859652613753545,3
Siraha,Dhankuta,9.208145167039808,3
Siraha,Dolakha,3.5774714106799306,3
Siraha,Kathmandu,42.42790613734029,3
Siraha,Mahottari,16.500384101290557,3
Siraha,Morang,9.405019577637647,3
Siraha,Ramechhap,4.400967645344938,3
Siraha,Sindhuli,5.1629408498322045,3
Siraha,Siraha,317.1977662046078,3
Siraha,Sunsari,50.05374563174883,3
Siraha,Taplejung,3.964705488028249,3
Banke,Banke,238.2855931729037,4
Bara,Banke,165.70305334695126,4
Bara,Bara,778.0545208475564,4
Bara,Chitwan,10.575529039799742,4
Bara,Darchula,4.117257751911851,4
Bara,Doti,3.04538477859966,4
Bara,Jumla,4.4557991024703965,4
Bara,Kailali,54.66539072266239,4
Bara,Kapilvastu,13.199677753660165,4
Bara,Kaski,5.79119184197426,4
Bara,Kathmandu,34.69363215091215,4
Bara,Salyan,7.009545019929434,4
Bara,Sunsari,4.30394664260286,4
Bara,Surkhet,28.894861935561256,4
Bardiya,Banke,11.762011307910678,4
Bardiya,Bardiya,404.3089185328548,4
Bardiya,Chitwan,13.776570165902095,4
Bardiya,Dadeldhura,55.98612295622164,4
Bardiya,Darchula,39.11994465608545,4
Bardiya,Doti,46.50180626619181,4
Bardiya,Jumla,9.484591828433029,4
Bardiya,Kailali,295.8123276786017,4
Bardiya,Kapilvastu,9.971596129281997,4
Bardiya,Kaski,7.236280102581357,4
Bardiya,Kathmandu,52.37857526526116,4
Bardiya,Makwanpur,3.406176116640075,4
Bardiya,Nuwakot,3.1242069001981583,4
Bardiya,Salyan,3.184317581031177,4
Bardiya,Sunsari,7.549071442954378,4
Bardiya,Surkhet,26.424203245158505,4
Dang,Banke,23.089515517753377,4
Dang,Bhaktapur,3.852490926753372,4
Dang,Chitwan,90.26013786229088,4
Dang,Dadeldhura,3.0789325157391976,4
Dang,Dang,563.8284483402736,4
Dang,Darchula,7.167729084387855,4
Dang,Dhading,14.68507496572499,4
Dang,Dhankuta,5.691712728323646,4
Dang,Dolakha,4.98401867160437,4
Dang,Doti,3.951358985969773,4
Dang,Gulmi,51.09044888730272,4
Dang,Jumla,12.059263551561065,4
Dang,Kailali,31.365711814593062,4
Dang,Kapilvastu,435.931836240831,4
Dang,Kaski,55.61728190102525,4
Dang,Kathmandu,234.98808620247505,4
Dang,Mahottari,6.707439195524247,4
Dang,Makwanpur,16.49610598793829,4
Dang,Morang,7.68097498088644,4
Dang,Nawalparasi,6.635271706979938,4
Dang,Nuwakot,14.440526240932828,4
Dang,Palpa,28.60927556896418,4
Dang,Parbat,15.836696162862184,4
Dang,Salyan,66.99951436261895,4
Dang,Sunsari,22.9560458599368,4
Dang,Surkhet,20.024021808878643,4
Dang,Syangja,24.746905724187396,4
Dang,Taplejung,4.789048720647837,4
Dhanusa,Chitwan,8.707879380828427,4
Dhanusa,Dhankuta,9.842117104719522,4
Dhanusa,Dhanusa,434.190966901442,4
Dhanusa,Dolakha,6.987921784434928,4
Dhanusa,Kathmandu,128.07029367411974,4
Dhanusa,Mahottari,85.23226110492439,4
Dhanusa,Makwanpur,6.707015878564739,4
Dhanusa,Morang,12.225697646170987,4
Dhanusa,Nuwakot,4.224002323928132,4
Dhanusa,Ramechhap,7.275343612582155,4
Dhanusa,Sindhuli,15.86116917362495,4
Dhanusa,Sunsari,52.44026900285453,4
Dhanusa,Taplejung,5.174280708751621,4
Jhapa,Chitwan,4.00268498615064,4
Jhapa,Dhankuta,61.4538842031131,4
Jhapa,Jhapa,729.6603097103879,4
Jhapa,Kathmandu,43.29329026431685,4
Jhapa,Mahottari,4.351019586416725,4
Jhapa,Morang,340.1981332315614,4
Jhapa,Sunsari,274.1349444940488,4
Jhapa,Taplejung,41.6796716228564,4
Kailali,Kailali,142.85709813544514,4
Kathmandu,Kathmandu,588.9778134918403,4
Mahottari,Mahottari,549.9992793925785,4
Morang,Morang,642.8562461349967,4
Nawalparasi,Nawalparasi,617.2860990631299,4
Rautahat,Kathmandu,46.372741477186025,4
Rautahat,Mahottari,3.831578503174105,4
Rautahat,Rautahat,311.33272740089103,4
Rupandehi,Banke,3.4283272750185176,4
Rupandehi,Bhaktapur,5.074495095751125,4
Rupandehi,Chitwan,169.21536254590228,4
Rupandehi,Dhading,21.65944701113241,4
Rupandehi,Dhankuta,6.110098067587108,4
Rupandehi,Dolakha,5.855577964546804,4
Rupandehi,Gulmi,27.1849958689246,4
Rupandehi,Jumla,3.238347874469113,4
Rupandehi,Kailali,7.47800127894443,4
Rupandehi,Kapilvastu,301.5068912934893,4
Rupandehi,Kaski,60.88075156865889,4
Rupandehi,Kathmandu,318.84573780612214,4
Rupandehi,Mahottari,8.819509668016924,4
Rupandehi,Makwanpur,24.220685015098613,4
Rupandehi,Morang,8.25899681920485,4
Rupandehi,Nawalparasi,44.316329774420026,4
Rupandehi,Nuwakot,18.66812792743069,4
Rupandehi,Palpa,64.22750878009086,4
Rupandehi,Parbat,13.920079721716858,4
Rupandehi,Rupandehi,370.1340816078821,4
Rupandehi,Salyan,4.345017611202185,4
Rupandehi,Sindhuli,3.5457499724667727,4
Rupandehi,Sunsari,25.40241585861572,4
Rupandehi,Surkhet,3.7873631675284343,4
Rupandehi,Syangja,37.76920428164404,4
Rupandehi,Taplejung,4.888211205861429,4
Saptari,Chitwan,3.390228880811802,4
Saptari,Dhankuta,33.2921771985817,4
Saptari,Dolakha,3.442447236902052,4
Saptari,Kathmandu,44.64237999523717,4
Saptari,Mahottari,8.962258450877739,4
Saptari,Morang,43.09602177147944,4
Saptari,Ramechhap,3.0604233362629283,4
Saptari,Saptari,725.7841363496085,4
Saptari,Sindhuli,3.147340907835768,4
Saptari,Sunsari,362.2416736240356,4
Saptari,Taplejung,10.147254265117164,4
Sarlahi,Bhaktapur,11.281351345693947,4
Sarlahi,Chitwan,26.366978880956168,4
Sarlahi,Dhading,9.814726303956265,4
Sarlahi,Dhankuta,9.482004737433142,4
Sarlahi,Dolakha,18.34298279589699,4
Sarlahi,Kaski,3.80856397039098,4
Sarlahi,Kathmandu,569.2485330209305,4
Sarlahi,Kavrepalanchok,6.605222608144093,4
Sarlahi,Mahottari,213.2747445807559,4
Sarlahi,Makwanpur,29.16884071223217,4
Sarlahi,Morang,10.761435947160908,4
Sarlahi,Nuwakot,14.732201586253334,4
Sarlahi,Ramechhap,14.735249526536098,4
Sarlahi,Sarlahi,744.3641323390455,4
Sarlahi,Sindhuli,57.82165436109191,4
Sarlahi,Sunsari,41.59064020720682,4
Sarlahi,Taplejung,5.985966107226606,4
Siraha,Dhankuta,9.208145355660692,4
Siraha,Dolakha,3.5774709188938822,4
Siraha,Kathmandu,42.42789795274643,4
Siraha,Mahottari,16.500382629307662,4
Siraha,Morang,9.40502078355656,4
Siraha,Ramechhap,4.40096717042961,4
Siraha,Sindhuli,5.162940223314111,4
Siraha,Siraha,317.19776620459515,4
Siraha,Sunsari,50.05374746187724,4
Siraha,Taplejung,3.964705509451269,4
Banke,Banke,238.28563886626532,5
Bara,Banke,168.54635559913365,5
Bara,Bara,788.7437118944003,5
Bara,Chitwan,10.51835562153085,5
Bara,Kailali,48.88779960142045,5
Bara,Kapilvastu,13.52010203003071,5
Bara,Kaski,5.135819318009054,5
Bara,Kathmandu,38.41131714513651,5
Bara,Salyan,7.0588183455432745,5
Bara,Sunsari,4.805990303554966,5
Bara,Surkhet,27.222063489380385,5
Bardiya,Banke,13.998573456365198,5
Bardiya,Bardiya,409.8634629101697,5
Bardiya,Chitwan,16.03246088512055,5
Bardiya,Dadeldhura,54.0321486372758,5
Bardiya,Dhading,3.2283741559197114,5
Bardiya,Doti,45.579031176995166,5
Bardiya,Kailali,309.5406108833752,5
Bardiya,Kapilvastu,11.950736015432575,5
Bardiya,Kaski,7.508799129988157,5
Bardiya,Kathmandu,67.854154596584,5
Bardiya,Makwanpur,4.114437513365377,5
Bardiya,Morang,3.526742398992662,5
Bardiya,Nuwakot,3.668054360985989,5
Bardiya,Salyan,3.752078220094128,5
Bardiya,Sunsari,9.863314467337268,5
Bardiya,Surkhet,29.1283344588294,5
Dang,Banke,23.264268797512685,5
Dang,Bhaktapur,4.001956284371185,5
Dang,Chitwan,88.92573672668519,5
Dang,Dang,571.5745294700026,5
Dang,Dhading,14.488305713048602,5
Dang,Dhankuta,6.239556880775559,5
Dang,Doti,3.27879416567577,5
Dang,Gulmi,50.249659274597406,5
Dang,Kailali,27.78618437944296,5
Dang,Kapilvastu,442.3040932417298,5
Dang,Kaski,48.858179031253535,5
Dang,Kathmandu,257.71577678101283,5
Dang,Mahottari,7.510498218666022,5
Dang,Makwanpur,16.869305709196237,5
