motif,time,count,delta
11,5,0,2
11,6,0,2
11,7,0,2
11,8,0,2
11,9,0,2
11,10,0,2
11,11,0,2
11,12,0,2
12,1,40,2
12,2,35,2
12,3,33,2
12,4,33,2
12,5,33,2
12,6,33,2
12,7,33,2
12,8,33,2
12,9,35,2
12,10,40,2
12,11,42,2
12,12,42,2
13,1,107,2
13,2,97,2
13,3,114,2
13,4,114,2
13,5,100,2
13,6,93,2
13,7,93,2
13,8,93,2
13,9,97,2
13,10,107,2
13,11,111,2
13,12,111,2
14,1,557,2
14,2,508,2
14,3,492,2
14,4,492,2
14,5,488,2
14,6,486,2
14,7,486,2
14,8,486,2
14,9,493,2
14,10,518,2
14,11,612,2
14,12,612,2
15,1,40,2
15,2,35,2
15,3,33,2
15,4,33,2
15,5,33,2
15,6,33,2
15,7,33,2
15,8,33,2
15,9,35,2
15,10,40,2
15,11,42,2
15,12,42,2
16,1,67,2
16,2,66,2
16,3,59,2
16,4,59,2
16,5,59,2
16,6,59,2
16,7,59,2
16,8,59,2
16,9,65,2
16,10,66,2
16,11,73,2
16,12,73,2
17,1,85,2
17,2,76,2
17,3,59,2
17,4,59,2
17,5,59,2
17,6,59,2
17,7,59,2
17,8,59,2
17,9,63,2
17,10,72,2
17,11,89,2
17,12,89,2
18,1,7,2
18,2,9,2
18,3,9,2
18,4,9,2
18,5,8,2
18,6,6,2
18,7,6,2
18,8,6,2
18,9,6,2
18,10,6,2
18,11,6,2
18,12,6,2
19,1,129,2
19,2,117,2
19,3,126,2
19,4,126,2
19,5,117,2
19,6,108,2
19,7,108,2
19,8,108,2
19,9,114,2
19,10,126,2
19,11,144,2
19,12,144,2
20,1,106,2
20,2,114,2
20,3,114,2
20,4,114,2
20,5,107,2
20,6,93,2
20,7,93,2
20,8,93,2
20,9,93,2
20,10,93,2
20,11,111,2
20,12,111,2
21,1,7,2
21,2,9,2
21,3,9,2
21,4,9,2
21,5,8,2
21,6,6,2
21,7,6,2
21,8,6,2
21,9,6,2
21,10,6,2
21,11,6,2
21,12,6,2
22,1,88,2
22,2,87,2
22,3,74,2
22,4,74,2
22,5,74,2
22,6,74,2
22,7,74,2
22,8,74,2
22,9,78,2
22,10,79,2
22,11,92,2
22,12,92,2
23,1,126,2
23,2,121,2
23,3,92,2
23,4,92,2
23,5,92,2
23,6,92,2
23,7,92,2
23,8,92,2
23,9,94,2
23,10,99,2
23,11,128,2
23,12,128,2
24,1,42,2
24,2,41,2
24,3,23,2
24,4,33,2
24,5,51,2
24,6,23,2
24,7,23,2
24,8,41,2
24,9,40,2
24,10,46,2
24,11,46,2
24,12,46,2
25,1,53,2
25,2,51,2
25,3,72,2
25,4,72,2
25,5,65,2
25,6,51,2
25,7,51,2
25,8,51,2
25,9,59,2
25,10,61,2
25,11,61,2
25,12,61,2
26,1,363,2
26,2,324,2
26,3,328,2
26,4,328,2
26,5,325,2
26,6,324,2
26,7,324,2
26,8,324,2
26,9,353,2
26,10,364,2
26,11,408,2
26,12,408,2
27,1,38,2
27,2,34,2
27,3,51,2
27,4,41,2
27,5,23,2
27,6,51,2
27,7,51,2
27,8,33,2
27,9,45,2
27,10,44,2
27,11,45,2
27,12,45,2
28,1,26,2
28,2,26,2
28,3,28,2
28,4,28,2
28,5,26,2
28,6,26,2
28,7,26,2
28,8,26,2
28,9,26,2
28,10,26,2
28,11,29,2
28,12,29,2
29,1,4,2
29,2,4,2
29,3,6,2
29,4,4,2
29,5,2,2
29,6,6,2
29,7,6,2
29,8,4,2
29,9,4,2
29,10,4,2
29,11,4,2
29,12,4,2
30,1,10,2
30,2,10,2
30,3,7,2
30,4,12,2
30,5,13,2
30,6,6,2
30,7,6,2
30,8,9,2
30,9,9,2
30,10,9,2
30,11,9,2
30,12,9,2
31,1,87,2
31,2,75,2
31,3,84,2
31,4,84,2
31,5,78,2
31,6,72,2
31,7,72,2
31,8,72,2
31,9,78,2
31,10,78,2
31,11,96,2
31,12,96,2
32,1,93,2
32,2,80,2
32,3,80,2
32,4,80,2
32,5,73,2
32,6,73,2
32,7,73,2
32,8,73,2
32,9,73,2
32,10,73,2
32,11,87,2
32,12,87,2
33,1,11,2
33,2,12,2
33,3,15,2
33,4,10,2
33,5,6,2
33,6,12,2
33,7,12,2
33,8,9,2
33,9,9,2
33,10,9,2
33,11,9,2
33,12,9,2
34,1,5,2
34,2,5,2
34,3,9,2
34,4,6,2
34,5,2,2
34,6,7,2
34,7,8,2
34,8,6,2
34,9,6,2
34,10,6,2
34,11,6,2
34,12,7,2
35,1,3,2
35,2,3,2
35,3,5,2
35,4,4,2
35,5,2,2
35,6,3,2
35,7,4,2
35,8,4,2
35,9,4,2
35,10,4,2
35,11,4,2
35,12,5,2
