motif,time,count,delta
23,1,2685,9
23,2,3699,9
23,3,3677,9
23,4,3655,9
23,5,3357,9
23,6,2080,9
23,7,2625,9
23,8,5579,9
23,9,5625,9
23,10,5721,9
23,11,5580,9
23,12,1410,9
24,1,2995,9
24,2,4638,9
24,3,4638,9
24,4,4638,9
24,5,4742,9
24,6,2350,9
24,7,3358,9
24,8,14892,9
24,9,14944,9
24,10,15064,9
24,11,4705,9
24,12,1580,9
25,1,9248,9
25,2,8451,9
25,3,5582,9
25,4,2713,9
25,5,152,9
25,6,2328,9
25,7,1053,9
25,8,19748,9
25,9,11891,9
25,10,3724,9
25,11,0,9
25,12,8638,9
26,1,16952,9
26,2,10188,9
26,3,10079,9
26,4,9970,9
26,5,9484,9
26,6,886,9
26,7,316,9
26,8,12175,9
26,9,5377,9
26,10,1368,9
26,11,5234,9
26,12,26750,9
27,1,0,9
27,2,371,9
27,3,3502,9
27,4,6633,9
27,5,8968,9
27,6,0,9
27,7,0,9
27,8,0,9
27,9,0,9
27,10,0,9
27,11,1665,9
27,12,0,9
28,1,762,9
28,2,400,9
28,3,400,9
28,4,400,9
28,5,401,9
28,6,62,9
28,7,36,9
28,8,485,9
28,9,160,9
28,10,20,9
28,11,153,9
28,12,1286,9
29,1,151,9
29,2,211,9
29,3,211,9
29,4,211,9
29,5,208,9
29,6,120,9
29,7,184,9
29,8,665,9
29,9,666,9
29,10,671,9
29,11,301,9
29,12,61,9
30,1,390,9
30,2,586,9
30,3,1289,9
30,4,1992,9
30,5,2438,9
30,6,272,9
30,7,340,9
30,8,0,9
30,9,629,9
30,10,1258,9
30,11,1504,9
30,12,260,9
31,1,12371,9
31,2,10035,9
31,3,7557,9
31,4,5079,9
31,5,3048,9
31,6,3016,9
31,7,831,9
31,8,15848,9
31,9,9503,9
31,10,4051,9
31,11,2297,9
31,12,14538,9
32,1,18020,9
32,2,15090,9
32,3,9834,9
32,4,4578,9
32,5,40,9
32,6,1826,9
32,7,0,9
32,8,10061,9
32,9,6593,9
32,10,2965,9
32,11,936,9
32,12,15999,9
33,1,3048,9
33,2,3809,9
33,3,3809,9
33,4,3809,9
33,5,3213,9
33,6,1498,9
33,7,2096,9
33,8,2599,9
33,9,2749,9
33,10,2899,9
33,11,1487,9
33,12,1591,9
34,1,0,9
34,2,0,9
34,3,187,9
34,4,374,9
34,5,504,9
34,6,0,9
34,7,0,9
34,8,0,9
34,9,0,9
34,10,0,9
34,11,129,9
34,12,0,9
35,1,650,9
35,2,542,9
35,3,355,9
35,4,168,9
35,5,8,9
35,6,80,9
35,7,0,9
35,8,661,9
35,9,399,9
35,10,129,9
35,11,0,9
35,12,594,9
