motif,time,count,delta
20,11,1557,9
20,12,1567,9
21,1,116,9
21,2,120,9
21,3,114,9
21,4,107,9
21,5,99,9
21,6,91,9
21,7,93,9
21,8,96,9
21,9,100,9
21,10,104,9
21,11,108,9
21,12,112,9
22,1,1187,9
22,2,1211,9
22,3,1017,9
22,4,1036,9
22,5,1052,9
22,6,1040,9
22,7,1028,9
22,8,1016,9
22,9,1004,9
22,10,992,9
22,11,1198,9
22,12,1191,9
23,1,1344,9
23,2,1320,9
23,3,1051,9
23,4,1059,9
23,5,1070,9
23,6,1082,9
23,7,1094,9
23,8,1106,9
23,9,1118,9
23,10,1130,9
23,11,1387,9
23,12,1367,9
24,1,560,9
24,2,584,9
24,3,548,9
24,4,516,9
24,5,589,9
24,6,637,9
24,7,565,9
24,8,496,9
24,9,541,9
24,10,589,9
24,11,522,9
24,12,507,9
25,1,1208,9
25,2,1256,9
25,3,1486,9
25,4,1475,9
25,5,1445,9
25,6,1353,9
25,7,1322,9
25,8,1298,9
25,9,1274,9
25,10,1250,9
25,11,1230,9
25,12,1216,9
26,1,6726,9
26,2,6726,9
26,3,6862,9
26,4,6976,9
26,5,7074,9
26,6,7002,9
26,7,6929,9
26,8,6857,9
26,9,6785,9
26,10,6713,9
26,11,7074,9
26,12,6897,9
27,1,451,9
27,2,475,9
27,3,557,9
27,4,630,9
27,5,592,9
27,6,520,9
27,7,568,9
27,8,613,9
27,9,544,9
27,10,472,9
27,11,517,9
27,12,515,9
28,1,936,9
28,2,936,9
28,3,942,9
28,4,938,9
28,5,936,9
28,6,936,9
28,7,936,9
28,8,936,9
28,9,936,9
28,10,936,9
28,11,945,9
28,12,939,9
29,1,72,9
29,2,72,9
29,3,81,9
29,4,90,9
29,5,81,9
29,6,72,9
29,7,81,9
29,8,90,9
29,9,81,9
29,10,72,9
29,11,81,9
29,12,81,9
30,1,124,9
30,2,120,9
30,3,106,9
30,4,91,9
30,5,101,9
30,6,119,9
30,7,117,9
30,8,111,9
30,9,130,9
30,10,136,9
30,11,118,9
30,12,118,9
31,1,1542,9
31,2,1530,9
31,3,1629,9
31,4,1638,9
31,5,1641,9
31,6,1617,9
31,7,1611,9
31,8,1605,9
31,9,1596,9
31,10,1560,9
31,11,1674,9
31,12,1608,9
32,1,1439,9
32,2,1351,9
32,3,1326,9
32,4,1312,9
32,5,1305,9
32,6,1361,9
32,7,1410,9
32,8,1452,9
32,9,1487,9
32,10,1459,9
32,11,1605,9
32,12,1525,9
33,1,100,9
33,2,96,9
33,3,103,9
33,4,113,9
33,5,100,9
33,6,98,9
33,7,115,9
33,8,134,9
33,9,126,9
33,10,112,9
33,11,122,9
33,12,114,9
34,1,82,9
34,2,81,9
34,3,90,9
34,4,101,9
34,5,92,9
34,6,82,9
34,7,91,9
34,8,100,9
34,9,90,9
34,10,80,9
34,11,89,9
34,12,90,9
35,1,82,9
35,2,81,9
35,3,81,9
35,4,83,9
35,5,83,9
35,6,82,9
35,7,82,9
35,8,82,9
35,9,81,9
35,10,80,9
35,11,80,9
35,12,81,9
